comment_id,text,severity_id,target_id,has_pii,link_flagged,annotator,split,notes
dom__45_3,ធ្វើដល់ម្ចាស់ហាងហើយនៅល្ងង់ទៀត។,0,0,False,False,,train,
dom_Wellthatmeans_46,Well means double cheated,0,0,False,False,,eval,
dom_Catchitassoo_47,Catch soon come hometown spoiled,0,0,False,False,,train,
dom__48_3,នណាមិនដឹងថា វាខូចៗ,0,0,False,False,,train,
dom__49_3,និយាយខ្មែរៗទៅស្រីនាងអើយ,0,0,False,False,,train,
dom_Accordingtoth_51,"According law, owner 1st shop owner KTV affected corrupt China.",0,0,False,False,,train,
dom_YyEnglishhyk_52,Yy English hy khmer ng vea mean ey khos hy mix ort jes Engilsh men bn pel ke yy tha ke jo ?,0,0,False,False,,train,
dom_Iknowandhear_53,"know heard many tricks, not think first, charge first.",0,0,False,False,,eval,
dom__54_4,ពួកដែលតែងតែលូបលន់លុយគេសំមុខហើយ។,0,0,False,False,,train,
dom__46_3,អញ្ចឹងមានន័យថាចាញ់បោកពីដង,0,0,False,False,,train,
dom__47_3,ចាប់វាអោយបានមកស្រុកយើងហើយខូចទៀត,0,0,False,False,,train,
dom__50_3,សាហាវណាស់ !,0,0,False,False,,train,
dom__51_3,តាមច្បាប់ ម្ចាស់ហាងទី១និងម្ចាស់ KTV សុទ្ធតែរងគ្រោះដូចគ្នា ដោយចិនកំហូច,0,0,False,False,,train,
dom__53_4,ដឹងហើយលឺហើយ ថាអាចិនល្បិចកល់ច្រើនណាស់ ហេតុអីមិនគិតមុនសិនគួតែគិតលុយវាមុនសិន,0,0,False,False,,train,
dom__55_3,ពួកចិននេះចេះល្បិចខូចណាស់,0,0,False,False,,eval,
dom_WhatafoolIt_56,fool. ' never heard ' give money come drink .,0,0,False,False,,train,
dom_Thishusbandis_57,husband also like . Maybe wife shows go.,0,0,False,False,,train,
dom_Neverholdback_58,Never hold back 1st shop owner.,0,0,False,False,,train,
dom_Wellinthepa_59,"Well, past, spent many times Chinese money, , China done . Go pay back.",0,0,False,False,,train,
dom_Thecopycat_60,copycat,0,0,False,False,,train,
dom__61_4,អាចិនវាចូលចិត្តមើលរឿងaiច្រើនពេកហើយមើលទៅ,0,0,False,False,,eval,
dom__62_3,មកពីយើងចង់សប្បាយដែរនឹងកុំបន្ទោសគេ,0,0,False,False,,eval,
dom_Whereveryouea_63,"Wherever eat, pay .",0,0,False,False,,train,
dom_Yesyes_64,Yes yes,0,0,False,False,,eval,
dom__65_3,ម្ចាស់ហាងអីមកផឹកស៊ីជាមួយគេ,0,0,False,False,,train,
dom__56_2,អីក៏ភ្លើមេស វាមិនដែលគេមិនឍអោយលុយហើយមកផឹកជាមួយគេទៀត,0,0,False,False,,train,
dom__57_2,ប្ដីនិងក៏ចឹងដែរក្រែងប្រពន្ធឲ្យមើលផ្លូវមិចឲវាទៅបាន,0,0,False,False,,train,
dom__58_3,មិនត្រូវឃាត់ម្ចាស់ហាងទី១ទេ។,0,0,False,False,,train,
dom__59_3,អញ្ចឹងហើយកន្លងមកស៊ីលុយចិនជាច្រើនដងហើយដល់ឥឡូវចិនវាធ្វើស៊ីម្ដងអញ្ចឹងហើយ។ចេញសងគេទៅ។,0,0,False,False,,train,
dom__60_2,អ្នកកែប,0,0,False,False,,eval,
dom__63_3,សុីត្រង់ណាគិតលុយត្រង់និងបានត្រូវ,0,0,False,False,,train,
dom__64_3,យេសៗ,0,0,False,False,,train,
dom__66_3,ជ ឰរី,0,0,False,False,,train,
dom_Therearemany_67,many people cheat Khmer people. many ways cheat way cheating stea,0,0,False,False,,train,
dom__68_3,អត់ដែរលឺសង្កាត់ការៗពារ,0,0,False,False,,eval,
dom_Whyareyouso_69,easy minded,0,0,False,False,,train,
dom__70_3,និយាយទៅងាប់តែខ្មែរគ្នាឯងដំណោះស្រាយល្អគួរតែសហការគ្នាទៅប្តឹងប៉ូលិសទៅ។,0,0,False,False,,train,
dom_OhmypureVie_71,"Oh , pure Vietnam.",0,0,False,False,,train,
dom_Thereisaneig_72,neighborhood Kak Kok. cool.,0,0,False,False,,eval,
dom_Youcanbecraz_73,"crazy , much money , love life.",0,0,False,False,,train,
dom__74_3,ខ្មែរងាប់តែបោក,0,0,False,False,,eval,
dom_Makeasystemt_75,Make system eat,0,0,False,False,,train,
dom__67_3,សម្បូរណាស់កឺៗបោកខ្មែរយើងវិធីបោកច្រើនណាស់ហើយវិធីបោកនេះដដែលៗដូចជាវិធីបោករឿងទូរសព្ទលក់ដូររបស់ក្លែងក្លាយរឿងផឹកស៊ីខេធីវីបោកមិនឱ្យលុយក៏ច្រើនដងហើយហេតុអ្វីបានជាបងប្អូនខ្មែរយើងមិនចាំឱ្យតែឃើញចិនដឹងតែគេមានលុយច្រើនហើយក៏អី,0,0,False,False,,train,
dom__69_3,ហេតុអ្វីក៏ចិត្តងាយម្លេះ,0,0,False,False,,train,
dom__71_2,ឱចយអើវៀតណាមសុទ្ធ,0,0,False,False,,eval,
dom__72_3,មានសង្កាត់កាកៗ ទៀត ឡូយមេស,0,0,False,False,,eval,
dom__73_4,ចេះឆ្កួតមកតាមវាលុយប៉ុនណ្ណឹងមិឍស្រលាញ់ជីវិតខ្លួនឯង,0,0,False,False,,train,
dom__75_4,ធ្វើស៊ីជាប្រព័ន្ធ,0,0,False,False,,train,
dom__76_3,ម្ចាស់ ហាង ខារ៉ាអូខេ ទាំងមូល យាយបិ បឹៗដូចមិចទេ អាញសង្ស័យ សុទ្ធតែគ្នាវាទេ ម្ចាស់ហាង KTV ហើយ អាចិន ចាយម្រុយនឹងនោះ សូម ខាងច្បាប់ជ,0,0,False,False,,train,
dom_Luckilyegoha_77,Luckily e go go alone hard,0,0,False,False,,train,
dom_Iwanttomake_78,"want make profit without bond, girl",0,0,False,False,,train,
dom_Chinaissobad_79,China bad,0,0,False,False,,train,
dom__80_4,អ្នកចាញ់បោកគេភាគច្រើនជាមនុស្សលោបលន់ ចង់បានរបស់គេចង់សុីរបស់គេទទេៗដែរណុង,0,0,False,False,,train,
dom_WowChinachea_81,"Wow, China cheats like China, make shop owner' heart run help, Chetroi. ' !",0,0,False,False,,train,
dom_Imsopissed_82,pissed,0,0,False,False,,train,
dom_Yes_83,Yes ៗ,0,0,False,False,,train,
dom__84_3,ធ្វើដល់ថៅកែហាង អន់ណាស់ គេ ឲ្យមកតាមយកលុយមកមែន មិនបិទទ្វារទុកវាឲ្យវាតេហៅគ្នាវាយកលុយមកទូទាត់។ គ្រោះថ្នាក់ កុំបានគ្នាច្រើនមិនដឹងជា,0,0,False,False,,train,
dom_2_85,ម្ចាស់ហាងទី2អោយចិនចេញទៅអ្វើអីបើមិនទាន់គិតលុយអោយផង,0,0,False,False,,train,
dom__77_2,សំណាងហើយអ៊ីទៅមានគ្នីគ្នាទៅម្នាក់ឯងពិបាកហើយ,0,0,False,False,,train,
dom__78_3,ចង់ចំនេញដាច់ចំណងហើយនាង,0,0,False,False,,eval,
dom__79_3,ចិនដាច់យ៉ៃ,0,0,False,False,,train,
dom__81_2,ចុមចិនបោកលូយបែបចិនចឹងម៉ង ធ្វើអោយបេះដូងនារីម្ចាស់ហាងរត់រកជំនួយ ជេតរោយ ចប់ប្រោយ !,0,0,False,False,,train,
dom__82_2,ដល់កម៉ងចឹង,0,0,False,False,,train,
dom_Ithoughtthat_86,thought China called got lot money.,0,0,False,False,,train,
dom_Ithoughtitwa_87,"thought AI, country also , call steal money",0,0,False,False,,train,
dom__88_4,តាមចាប់វាអោយបានយកវាមកដាក់ទោស់អោយបានបើមិនចឹងទេវាទៅធ្វើដាក់នាក់ផ្សេងទៀត,0,0,False,False,,train,
dom_NaNaLikeafu_89,Na Na Like fuck,0,0,False,False,,train,
dom__90_3,"ភ្ញៀវចិនល្អៗណាស់ខ្មែរយើងឃើញចូលចិត្តណាស់ជាពិសេសស្រីៗក្មេងៗចូលចិត្តចិនណាស់។,",0,0,False,False,,eval,
dom__91_3,ចិននឹងស្រវឹងភ្លេចគិតលុយទេដឹង,0,0,False,False,,train,
dom_Imtiredofea_92,tired eating.,0,0,False,False,,train,
dom_Fallinlovewi_93,Fall love shop owner,0,0,False,False,,train,
dom__94_3,សមមុខ,0,0,False,False,,train,
dom__95_3,ពួកចង់ស៊ីរបស់គេ,0,0,False,False,,train,
dom__86_4,ស្មានតែចិនហៅទៅបានលុយច្រើនហើយម៉ែចាអើយ។,0,0,False,False,,train,
dom__87_3,ស្មានតែមានក្នុងរឿងAIអីឡូវស្រុកយើងមានដែរហើយអារឿងហៅមកអោយចិញលុយ,0,0,False,False,,train,
dom_NaNa_89,Na Na ដូចចុយម៉ាយ,0,0,False,False,,train,
dom__92_3,ធើសុីហើយ,0,0,False,False,,train,
dom__93_2,លង់ម្ចាស់ហាងហើយ,0,0,False,False,,train,
dom__96_4,០ ០ ឥ,0,0,False,False,,train,
dom__97_4,សាច់អត់បានសុីហើយ ឆ្អឹងជាប់ក៏ទៀត,0,0,False,False,,eval,
dom_BecauseIwant_98,want,0,0,False,False,,train,
dom__99_3,ចង់ស៊ីចិន អោយចិនអផយរៀង,0,0,False,False,,train,
dom__100_3,អាចិន១ចំនួនខូច,0,0,False,False,,train,
dom_Lolhungrydrin_101,Lol hungry drinking thief,0,0,False,False,,train,
dom__102,និយាយសុទ្ធតែយ៉ះៗទៀតហើយបាត់ខ្ទង់ច្រមុះទៅណាហើយ,0,0,False,False,,eval,
dom_IwanttoeatC_103,want eat Chinese,0,0,False,False,,train,
dom_Goingtodrink_104,"Going drink others must help like tell beforehand, let , g",0,0,False,False,,train,
dom_Listentothis_105,Listen ' not good,0,0,False,False,,train,
dom_0_96,ឥឥ០០ឥ០០0០៩០០,0,0,False,False,,train,
dom__98_4,មកពីបងចង់ដែរនឹង,0,0,False,False,,train,
dom__101_2,ឡេឡើៗឃ្លានផឹកជាមួយចោរ,0,0,False,False,,train,
dom__103,ចង់សុីចិនដែរ,0,0,False,False,,train,
dom__104,ទៅផឹកជាមួយគេគឺត្រូវតែជួយចេញអញ្ចឹងហើយ មកពីមិនបាននិយាយប្រាប់មុន ខ្ញុំក៏មិនអោយចេញដែ អត់អោយលុយផងហើយមកជាមួយគ្នាទៀត,0,0,False,False,,train,
dom__105_2,ស្តាប់ទៅ វាមិនទំនង,0,0,False,False,,train,
dom__106_2,បងម៉ូយសាច់គោអាំងខ្ញុំតើស,0,0,False,False,,train,
dom__107_2,វាចង់ធើសុីម៉េច វាធ្វើសុីហើយ,0,0,False,False,,eval,
dom__108_2,អាចិនថោកមែន,0,0,False,False,,train,
dom_Crazy_109,Crazy.,0,0,False,False,,train,
dom_Sisterdontb_110,"Sister, ' hungry, careful.",0,0,False,False,,train,
dom_Yesyes_111,Yes yes យេស,0,0,False,False,,train,
dom_Yas_112,Yas,0,0,False,False,,train,
dom__113,ធ្វើចឹងមិចសំកាល់ចូលគេចូលមិនមើលមុខចេះតែទាកេចឹង,0,0,False,False,,train,
dom__114,ចុះមិចគ្រាន់តែអាកន្ទបចិនមួយសោះធ្វើអោយល្បីមួយប្រទេសចឹង,0,0,False,False,,train,
dom_Chineseplay1_115,"Chinese play 1 style, orange",0,0,False,False,,train,
dom__109_2,វល់ៗ,0,0,False,False,,train,
dom__110_2,ចែឯងកុំចេះតែឃ្លានពេកប្រយ័ត្នផង,0,0,False,False,,train,
dom_1_115,ចិនលេង1ក្បាច់៍ ច្រូច,0,0,False,False,,eval,
dom__116,ចាញ់បោកគេ២តង់,0,0,False,False,,train,
dom_Areyouhungry_117,"hungry people' wine? Listen say, ' talking.",0,0,False,False,,train,
dom_ChineseYuYuc_118,Chinese Yu Yu cheat 1 cheat VIP,0,0,False,False,,eval,
dom_Dontfallfor_119,"' fall Chinese, many tricks.",0,0,False,False,,train,
dom__120,ចុះយើងម្តេចទៅផឹកអីទៀត ក្រែងមកយកលុយ.,0,0,False,False,,train,
dom__121,ចិនបោកលុយហើយហៅសុត្តតែញ៉ាំ,0,0,False,False,,train,
dom_DonttrustChi_122,' trust China much,0,0,False,False,,train,
dom__0_9,សូម្បីតែសេដក៏បរាជ័យដែរ,0,0,False,False,,eval,
dom__1_8,ទៅបោះតង់ចង់អោយគេចាប់រំលោភតែគេអត់ចាប់,0,0,False,False,,train,
dom__2_9,ខ្ញុំនឹងខ្លាចខ្មោច,0,0,False,False,,eval,
dom__3_7,ឃើញខមិនហើយសុទ្ធតែអ្នកាន់ជើងចោ,0,0,False,False,,train,
dom__4_8,ស្បែកហ្នឹងពស់ចឹកមិនមុតទេ។,0,0,False,False,,train,
dom__5_7,អាណិតគ្នាដែរ តែសើច១សិន ចាំអាណិតទៀត,0,0,False,False,,eval,
dom__6_4,បុខរបបមិនអស់ថ្លៃផ្ទះសំណាក់,0,0,False,False,,train,
dom__7_7,ថ្មីរហូត,0,0,False,False,,train,
dom__8_4,មកប្តឹងនិយាយកុហក់ថា មកញុាំអីជិតសុខាមាត់ទន្លេហើយជនល្មើសវ៉ៃយកទូរស័ឰតាមពិតទៅដេកក្នុង ព្រៃ អញ្ចឹងបានអោយនាំទៅកន្លែងកើតហេតុមិនព្រមទៅ,0,0,False,False,,eval,
dom__9_6,ដេករកប្រុស,0,0,False,False,,train,
dom__10_4,សង្ស័យទៅបោះតង់ចំកន្លែង ក្មេងជក់ថ្មាំចឹងហើយ,0,0,False,False,,train,
dom__11_6,ង៉ែង អើយង៉ែង,0,0,False,False,,train,
dom__12_6,មិចក៍មានដែលលោកអើយ ចង់រត់អោយផុតផែនដី,0,0,False,False,,train,
dom__13_6,អីវ៉ាន់គាត់ល្អគ្រាន់បើជាងអ្នកខ្លះ,0,0,False,False,,train,
dom__14_6,កម្មង់ឱ្យស្ទើរបានសាច់ក្រប្រុសណាមិនខឹងដាក់ខ្លះទៅ,0,0,False,False,,train,
dom__15_6,ណាត់គ្នាទៅបោះតង់ចុងក្រោយគេ គេប្លន់,0,0,False,False,,eval,
dom__16_4,សំណាងហើយគេមិនរំលោភ ហើយសម្លាប់,0,0,False,False,,train,
dom__17_5,គេបោះតង់ទៀតអត់,0,0,False,False,,train,
dom__18_4,មានរបោះសុីហើយនៅវ៉ៃទៀលោចោអើ,0,0,False,False,,eval,
dom__19_3,អាណិតគាត់,0,0,False,False,,train,
dom__20_5,គេសម្តែងរឿងមែនហ្នឹង?,0,0,False,False,,train,
dom__21_5,បែក,0,0,False,False,,train,
dom__22_5,ព្រៃត្រែង,0,0,False,False,,train,
dom__23_5,តាមគំនិតខ្ញុំមានតែពស់វែកខ្លាចគាត់វិញបានត្រូវ,0,0,False,False,,train,
dom__24_3,ខ្វះកន្លែងដេកមែន,0,0,False,False,,eval,
dom__25_4,វៃធ្វើអី?,0,0,False,False,,eval,
dom__26_3,វាយគ្នាអីសាហាវមេះ ដល់បាក់ធ្មេញ,0,0,False,False,,eval,
dom__27_3,សេរីវេនឌី,0,0,False,False,,train,
dom__28_4,ចោរណាមិនខឹង បើប្រាប់គេថាឲ្យមាសដល់ពេលបើកភ្លើងឃើងជ័រនឹង,0,0,False,False,,train,
dom__29_4,បំពង់ ស៉ីមាំង តោះបោះតង់កោះនរា,0,0,False,False,,train,
dom__30_3,មើលហាវ តែត្រូវដាំ,0,0,False,False,,train,
dom__31_3,វាកញ្ញាដល់កហើយខ្វះកន្លែងដេកបញ្ញាគេឃើញស្រីស្អាតចឹងពេកអញ្ចឹងឱ្យគេទៅវ៉ៃហ្នឹងណា។មកពីយើងស្រីស្អាតអញ្ចឹងហើយ។,0,0,False,False,,train,
dom__32_4,គ្រាន់តែបោះតង់ក៏បរាជ័យដែរ គ្រាន់តែចង់បោះតង់ចង់សេដតែម្នាក់ឯងក៏គ្មានក្ដីសុខ,0,0,False,False,,train,
dom__33_4,វ៉ៃប៉ុណ្ណឹងហើយអត់ប្រែសំលេងទៀត,0,0,False,False,,train,
dom__34_4,រកកន្លែងស្ងាត់ដើម្បីសុខនៅតែពួកវាមិនឱ្យសុខ,0,0,False,False,,train,
dom_SengSopheak_35,Seng Sopheak តោះទៅបោះតង់ពីនាក់,0,0,False,False,,train,
dom__36_4,អើ,0,0,False,False,,train,
dom__37_4,ផ្លែករហូត,0,0,False,False,,eval,
dom__38_4,សំណាងហើយគេមិនសម្លាប់,0,0,False,False,,train,
dom__39_3,ភេទមានតែពីរទេអត់មានបី,0,0,False,False,,train,
dom_ChandaraSokch_40,Chandara Sok chhub tov hery,0,0,False,False,,train,
dom__41_4,ចាប់ចោរយកទៅបាត់,0,0,False,False,,eval,
dom__42_3,ស្អីក៍មានដែរ,0,0,False,False,,eval,
dom__43_4,ទៅរកកន្លែហប់ខ្យល់ស្រួលជក់ ដឹង,0,0,False,False,,eval,
dom__44_4,យីស្រ្តី,0,0,False,False,,eval,
dom__45_4,លើកក្រោយទៅបោះតង់ជិតបងសុវណ្ណរឹទ្ធីទៅសុវត្តិភាព,0,0,False,False,,train,
dom__46_4,មកតាំងសិល,0,0,False,False,,train,
dom__47_4,សេដជាន់សេដ.,0,0,False,False,,train,
dom__48_4,ទេម្នាក់ៗមិចបានជាសើចគាត់វិញ?,0,0,False,False,,train,
dom__49_4,ហត់ មេះ,0,0,False,False,,train,
dom__50_4,រកកន្លែងអាណិតមិនឃើញទេអញ,0,0,False,False,,train,
dom__51_4,មានរំលោបសេពសន្តិវៈ អត់,0,0,False,False,,train,
dom__52_3,ពិបាកលើសដើមលូវ,0,0,False,False,,train,
dom__53_5,គោលអាស្សីលូវហើយ,0,0,False,False,,train,
dom__54_5,បរាជ័យសូម្បីតែប្ដូរភេទ,0,0,False,False,,train,
dom__55_4,អានោះតាបូងវាស្មានតែស្រីដល់វាដឹងចឹងវៃប៉ាដោយ,0,0,False,False,,train,
dom__56_3,មុនដំបូងចោរប្រុងចាប់រំលោភក៏ប៉ុន្តែស្រាប់តែស្រាតខោមកឃើញមួយចង្កោមដូចគ្នាលែងចាប់រំលោភបែរជាវ៉ៃតែម្ដងទៅ,0,0,False,False,,eval,
dom__57_3,ប្រហែលហៅប្រុសទៅតែខាងប្រុសដឹងថាខ្ទើយវ៉ៃយកម្តងទៅ,0,0,False,False,,train,
dom_Sad_58,Sad ទៅបោះតងចាំលោមានអាស្ទាវណាដាច់បែក,0,0,False,False,,train,
dom__59_4,ទុកជួបទុក,0,0,False,False,,train,
dom__60_3,អាណិតឡឹក,0,0,False,False,,train,
dom__61_5,សំណាងហើយគេមិនរំលោភ,0,0,False,False,,train,
dom__62_4,ប្លែកៗ,0,0,False,False,,train,
dom__63_4,ថ្ងៃក្រោយបើចង់សេតទៅរកកន្លែងដែលសុវត្ថិភាពផងមិនមែនមកសេតកណ្ដាលព្រៃតែឯងបែបនេះទេនេះសំណាងហើយដែលវាមិនវ៉ៃឲ្យង**បើកុំអីគ្មាននរណាដឹងផង,0,0,False,False,,eval,
dom__64_4,កុំចេះតែហាន,0,0,False,False,,train,
dom__65_4,ណាត់គ្នាទៅដេកពេលខាងប្រុសដឹងថាភេទទីបីគេខឹងគេវ៉ៃតែម្ដងទៅ។,0,0,False,False,,train,
dom__66_4,អាញ់សង្ស័យហា បោះតង់បោះតង់ទៅលួចជក់….ក្នុងព្រៃ,0,0,False,False,,train,
dom__67_4,សមមុខហើយ,0,0,False,False,,train,
dom__68_4,លើកក្រោយប្រហែលគាត់លែងហ៊ានសេដហើយ ចេញសេដដំបូងក៏បរាជ័យដែល,0,0,False,False,,train,
dom__69_4,អោយវាងាប់ទៅមីឆ្កួត,0,0,False,False,,train,
dom__70_4,បោះតង់រកប្រុស,0,0,False,False,,train,
dom__71_3,អ្នកមើលគិតដូចខ្ងុំអត់,0,0,False,False,,train,
dom_Hmm_72,Hmm ម៉េចត្រូវសើចឲគាត់,0,0,False,False,,train,
dom__73_5,គួខ្លាច,0,0,False,False,,eval,
dom__74_4,បងសាពត៍មាននៅខាងកោះកុងបោះតង់ច្រើនណាស់មកយកសាពត៍មសនផងបង,0,0,False,False,,eval,
dom_10000_75,100 សំណាងហើយដែលគេមិន រំលោភ,0,0,False,False,,train,
dom__76_4,ខំម្ល៉េះអ្នកណាបឿក,0,0,False,False,,train,
dom__77_3,សមណាស់,0,0,False,False,,train,
dom__78_4,អាចោរនឹងបែបរាវប៉ះមើមដំឡូងហើយបានផ្អើលឈុលចឹង,0,0,False,False,,eval,
dom__79_4,បាក់ធ្មេញ,0,0,False,False,,train,
dom__80_5,គាំងណាស់,0,0,False,False,,train,
dom__81_3,មនុស្ស អុីចឹង ក៏សំភាសន៍ ដែរ លោកសារព័ត៌មានអើយ,0,0,False,False,,train,
dom__82_3,ជឿហើយ,0,0,False,False,,train,
dom__83_4,កម្ម,0,0,False,False,,train,
dom__84_4,ដឹងច្បាស់អត់រឿងនិង,0,0,False,False,,train,
dom__85_3,ហុឺ,0,0,False,False,,eval,
dom__86_5,ចង់ល្បីពេក,0,0,False,False,,train,
dom__87_4,អាណិតណាស់ជិវិតគេជីវិតយើងទោះបីយ៉ាងម៉េចក៏ដោយក៏មិនត្រូវសើចចំអកគេដែរ,0,0,False,False,,train,
dom__88_5,បំពង់ ស៉ីមាំងបានដៃឃ្មុំញញឹមទៀតហើយ,0,0,False,False,,train,
dom__89_3,កុំបន្ទោសចោរ មកពីយើង ផ្គើនចោរ ខ្វះណាស់កន្លែងដេក,0,0,False,False,,train,
dom__91_4,ធ្វើបាបគ្នា,0,0,False,False,,train,
dom__92_4,វគ្គនេះ បរាជ័យ វគ្គក្រោយជូនពអោយគាត់ជោគជ័យ ស៊ូៗ ហេងហេង,0,0,False,False,,train,
dom__93_3,ឲងាប់ចុះ,0,0,False,False,,train,
dom__94_4,ចឹងបានចោរអត់រំលោភ,0,0,False,False,,train,
dom__95_4,គ្នាអាចមានវិបត្តិ ផ្លូវចិត្តផង ក៏មិនដឹង,0,0,False,False,,train,
dom__96_5,មិច ម្នាក់ ៗ សើច គាត់ ចឹង?,0,0,False,False,,eval,
dom__97_5,អនាធិបតេយ្យមេះ,0,0,False,False,,train,
dom__98_5,ដេត ហើយថាចោលវ៉ៃ ប្រុសប្លន់សោះងែង,0,0,False,False,,eval,
dom__99_4,ជក់ថ្នាំសោះ សុទ្ធតែបោះតង់,0,0,False,False,,eval,
dom__100_4,ថ្មីទៀតហើយ,0,0,False,False,,train,
