comment_id,text,severity_id,target_id,has_pii,link_flagged,annotator,split,notes,post_text,parent_text,is_reply,created_time,source_page_id
dom_TheChineseare_12,The Chinese are so cunning,,,,,,,,,,False,,
dom_MostoftheChi_13,"Most of the Chinese are deceitful, if they do not have this trick, they do not do business across the country to our country,",,,,,,,,,,False,,
dom_IfIgoalone_14,"If I go alone, I don't know if I die again.",,,,,,,,,,False,,
dom_Thosewholike_15,"Those who like to hang out with the Chinese group, have fun, drink, please be careful. There are properties such as cars, moto",,,,,,,,,,False,,
dom__6,ចិនលេងមួយក្បាច់នេះបាស់ជើងច្រូង។,,,,,,,,,,False,,
dom__7,សូមកែលំអពាក្យមួយ សណ្ឋិត គួរសរសេរ ស្ថិតនៅ រឺប្រើពាក្យទីតាំងនៅ,,,,,,,,,,False,,
dom__8,និយាយមែនខ្មែរយើងមិនគួរយកខ្លួនទៅពាក់ព័ន្ធជាមួយពួកចិនឬបរទេសមួយចំនួនខ្លះនោះទេ។,,,,,,,,,,False,,
dom__9,ឃើញចិនគិតថាចិនមានលុយកុំជ្រើមតាមគេចិនខ្លះរកតែបាយសុីមិនបានផង់ដូចនៅបន្ទុបើក្បែហាងញុមចិនដេកសុីស្រីខ្មែររកលុយជញ្ចឹមសរសើមីអូនៗធ្វើកាយកលុយជញ្ចឹមប្រុសចិនដើម្បីអួតគេថាបានប្ដីចិន,,,,,,,,,,False,,
dom__10,ព្រោះយើងងាយបានគេមើលគេដឹងចឹត្តហើយបានគេហ៊ាន,,,,,,,,,,False,,
dom__11,កឺកឺមានលុយរត់អស់ហើយ នៅតែកឺកឺអត់លុយទេ,,,,,,,,,,False,,
dom__12,ពួកចិនល្បិចច្រើន,,,,,,,,,,False,,
dom__13,ជនជាតិចិនភាគច្រើនសុទ្ធតែល្បិចប្រសិនបើពួកគេមិនមានល្បិចបែបនេះមិនមែនពួកគេរកស៊ីឆ្លងប្រទេសមកដល់ស្រុកយើងបានទេសូមផ្ដាំទៅដល់បងៗម្ចាស់ហាងនិងអូនអូននារីទាំងអស់កុំទុកចិត្តជនជាតិចិនខ្លាំងពេក។មិនមែនជនជាតិចិនទាំងអស់មករកស៊ីស្រុកខ្មែរសុទ្ធតែមានលុយនោះទេ។,,,,,,,,,,False,,
dom__14,បេីទៅម្នាក់ឯងងាប់ទៀតមិនដឹង,,,,,,,,,,False,,
dom__15,អ្នកដែលចូលចិត្តដេីរលេងជាមួយក្រុមចិន សប្បាយផឹកសុីសូមមានការប្រុងប្រយត្ន័ផង មានទ្រព័សម្បត្តិដូចជាឡានម៉ូតូទូរសព័្ទល្អៗ អស់ទាំងរបស់ហេីយអស់ទាំងក្លួនស្រួលមិនស្រួលអស់ទាំងជីវឹតទៀតក៍មេីលមិនឃេីញ នាងៗ ..,,,,,,,,,,False,,
dom_SHITHTKak_16,S H I T H T Kak kok neighborhood,,,,,,,,,,False,,
dom_Socruelnever_17,"So cruel, never heard of it, got cheated on twice a night  . But the owner of this shop seems to be deceived, know that it's n",,,,,,,,,,False,,
dom_Yesyesyes_18,Yesៗៗyes yes,,,,,,,,,,False,,
dom_Becauseofthe_19,"Because of the owner of the shop, I want to drink their food, it's free, if it's totally worth 200 dollars more than this....",,,,,,,,,,False,,
dom_SostupidWher_20,"So stupid. Where do you eat, where do you have money? Want them to drag the grid to take us to get more money? If you don't ha",,,,,,,,,,False,,
dom_Kaabneighborho_21,Kaab neighborhood is not a defense neighborhood,,,,,,,,,,False,,
dom_Casserolebewar_22,Casserole beware of the neck.,,,,,,,,,,False,,
dom_Chinesetealug_23,Chinese tea luggage gate!,,,,,,,,,,False,,
dom_JustlikeanAI_24,Just like an AI story,,,,,,,,,,False,,
dom_Thesecondstor_25,The second store is whispering what's wrong with China,,,,,,,,,,False,,
dom__16,សណ្ឋិត សង្កាត់កាកៗ,,,,,,,,,,False,,
dom__17,សាហាវណាស់មិនធ្លាប់លឺទេ ចាញ់បោកគេមួយយប់ពីរម្តង ។ តែចែម្ចាស់ហាងហ្នឹងដូចឆោតដែរ ដឹងថាវាមិនស្រួលហើយ ទៅដល់គ្នា4 5នាក់នៅឲ្យវាទៅបាត់ស្រួលទៀត។ សង្ស័យចង់ផឹកលុយចិនដែរទេដឹង ។,,,,,,,,,,False,,
dom__19,មកពីម្ចាស់ហាងនិងចង់ផឹកស៊ីរបស់គេ Free ដែរនិង បើដាច់ខាតអោយគិត២០០ ដុល្លារជាងនិង….បើអត់អោយហៅសន្តិសុខឃាត់ខ្លួនសិនទៅ ហើយអត់ទៅជាមួយគេ ទៅចប់ ហើយ ចង់ចំណេញដាច់ចំណង,,,,,,,,,,False,,
dom__20,ល្ងង់ម៉េះ ស៊ីត្រង់ណាគឹតលុយកន្លែងហ្នឹង ចង់ឲ្យវាអូសក្រឡាយកយើងចាប់ចម្រឹតទៀត? បើគ្មានលុយហៅប៉ូលីសដាក់ខ្នោះ,,,,,,,,,,False,,
dom__21,សង្កាត់កាកាបមិនមែនសង្កាត់ការពារទេ,,,,,,,,,,False,,
dom__22,អ្នកកសែត ប្រយ័ត្នវាន់ក។,,,,,,,,,,False,,
dom__23,ជួញតែចិនច្រកវ៉ាលី !,,,,,,,,,,False,,
dom_AI_24,ដូចរឿង AI,,,,,,,,,,False,,
dom__25,ហាងទី២ខ្សឹបខ្សៀវរឿងអីជាមួយចិន,,,,,,,,,,False,,
dom_Chinesescamgr_26,Chinese scam group,,,,,,,,,,False,,
dom_Sothismorning_27,So this morning grandma got to see Lola this morning,,,,,,,,,,False,,
dom_Becauseyouwan_28,"Because you want Chinese money like this, how about you pay it back? Don't be shy, Chinese money won't kill you. You want Chin",,,,,,,,,,False,,
dom_Forevernewkek_29,Forever new keke,,,,,,,,,,False,,
dom_Ifyoudontgo_30,"If you don't go, don't you come, do you come to take money or come to drink with them?",,,,,,,,,,False,,
dom_Pleasewriteth_31,Please write the correct letters 1. Staying in the not so hot at 2. The second Kaab district is not the second Kaak district.,,,,,,,,,,False,,
dom_Dontmesswith_32,"Don't mess with Chinese, some Chinese are not good.",,,,,,,,,,False,,
dom__33,សំខាន់អ្នកទារលុយចេះឈាលៗ,,,,,,,,,,False,,
dom_Chinaisnowdo_34,China is now down because they are waiting to catch Scam online.,,,,,,,,,,False,,
dom_Thesebastards_35,These bastards have come to Cambodia to cause many problems.,,,,,,,,,,False,,
dom_scam_26,ក្រុមចិន scam,,,,,,,,,,False,,
dom__27,ចឹងតើបានព្រឹកមិញយាយបុិនឹងឃើញឡូឡាទាំងព្រឹក,,,,,,,,,,False,,
dom__28,មកពីហងចង់បានលុយចិនឲ្យចឹងចុះសងកេទៅកុំនិយាយខ្មាសកេល្អបានចិនមិនសម្លាបចោហងសិតតែមីចង់បានលុយចិនហើយខ្ចិលមិនខំរកសុីទេដើលក់នំយកលុយស្រួលៗមើលមាឌយប់ហើយមិនដេកដើរកស្អីយើងស្រីបើស្រីកេល្អយប់កេដេកបើកភ្នែករកសុីលកដូរដើរកសុីយប់ហើយកុំមាត់,,,,,,,,,,False,,
dom__29,ថ្មី​រហូត​កឺកឺ,,,,,,,,,,False,,
dom__30,ត្រពួកមិនទៅនៅមិនមកតើមកយកលុយគេឬក៏មកផឹកជាមួយគេ,,,,,,,,,,False,,
dom__31,សរសេរអក្សរឲ្យត្រឹមត្រូវផង 1. ស្ថិតនៅមិនមែនសណ្ឋិតនៅ 2. សង្កាត់កាកាបទីពីរ មិនមែនសង្កាត់កាកៗទីពីរ។,,,,,,,,,,False,,
dom__32,កុំចូលជាមួយចិនមិនល្អទេចិនខ្លះ,,,,,,,,,,False,,
dom__34,ចិនឡូវធ្លាក់ខ្លួនហេីយព្រោះគេចាំផ្ដេីចាប់ Scam online ហេីយ,,,,,,,,,,False,,
dom__35,ពួកអាចិនអស់នេះ មកដល់ខ្មែរមកបង្កបញ្ហាច្រើនណាស់,,,,,,,,,,False,,
dom_Inthisworldn_36,In this world nothing is free,,,,,,,,,,False,,
dom_ThatKhmergirl_37,That Khmer girl look stupid too,,,,,,,,,,False,,
dom_Overlylegtric_38,Overly leg tricks pay off.,,,,,,,,,,False,,
dom_Chinacheateda_39,China cheated again,,,,,,,,,,False,,
dom_Thosewhocomme_40,Those who comment are brainless. They only trample on Khmer people. The problem will happen to you or your family who open a b,,,,,,,,,,False,,
dom_Shegonnabedr_41,She gonna be drunk too,,,,,,,,,,False,,
dom_Icantlivewi_42,"I can't live without China, so it's better to be friends with China.",,,,,,,,,,False,,
dom_Itsfromyour_43,It's from your sister too if we know it's not easy and we need to tell karaoke owners to be careful. Because it still owes us money,,,,,,,,,,False,,
dom_Followeasyor_44,Follow easy or not for the rest of my life,,,,,,,,,,False,,
dom_Dototheshop_45,Do to the shop owner and still remain stupid.,,,,,,,,,,False,,
dom__36,នៅក្នុងលោកនេះគ្មានរបស់អ្វីដែលហ្វ្រីទេ,,,,,,,,,,False,,
dom__37,ស្រីខ្មែរនោះក៏មើលទៅឡប់,,,,,,,,,,False,,
dom__38,ល្បិចជើងលើស ទទួលផល។,,,,,,,,,,False,,
dom__39,ចិនបោកវិញ,,,,,,,,,,False,,
dom__40,ពួកអាខំមិនហ្នឹងអត់ខួរតែហ្មង.ជាន់ពន្លិចតែខ្មែរគ្នាឯងទេ.ចាំធ្លាក់រឿងដល់អ្នកឯងឬក៏គ្រួសារអ្នកឯងដែលបើកកន្លែងរកស៊ីបែបហ្នឹង.បានដឹងស្ពឹកមុខ.គ្មានអ្នកណាចង់ជួបរឿងអញ្ចឹងទេ.ហើយក៏គ្មានអ្នកណាអាចមើលដឹងថាភ្ញៀវល្អឬក៏អាក្រក់ទេ.ប្រយ័ត្នធ្លាក់កម្មពៀរ.ពួកអ្នកសើចចំអអើយ.ទ្វារនរកកំពុងរងចាំ,,,,,,,,,,False,,
dom__41,នាងនឹងស្រវ៉ឹងដែ,,,,,,,,,,False,,
dom__42,អោយរាងបើគ្មានចិនរស់មិនកើតចឹងរាប់អានចិនតទៅទៀតទើបល្អ,,,,,,,,,,False,,
dom__43,មកពីចែឯងដែរហ្នឹងបើយើងដឹងថាវាមិនស្រួលហើយយើងត្រូវប្រាប់អ្នកម្ចាស់ខារ៉ាអូខេឲ្យប្រយ័ត្នផង។ព្រោះវានៅជំពាក់លុយយើង,,,,,,,,,,False,,
dom__44,តាមស្រួលមិនស្រួលអស់ទាំងជិវិត,,,,,,,,,,False,,
dom__45,ធ្វើដល់ម្ចាស់ហាងហើយនៅល្ងង់ទៀត។,,,,,,,,,,False,,
dom_Wellthatmeans_46,Well that means double cheated,,,,,,,,,,False,,
dom_Catchitassoo_47,Catch it as soon as it can come to our hometown and it will be spoiled,,,,,,,,,,False,,
dom__48,នណាមិនដឹងថា វាខូចៗ,,,,,,,,,,False,,
dom__49,និយាយខ្មែរៗទៅស្រីនាងអើយ,,,,,,,,,,False,,
dom_Thisissocrue_50,This is so cruel !,,,,,,,,,,False,,
dom_Accordingtoth_51,"According to the law, the owner of the 1st shop and the owner of the KTV are both affected by the corrupt China.",,,,,,,,,,False,,
dom_YyEnglishhyk_52,Yy English hy khmer ng vea mean ey khos hy mix ort jes Engilsh men bn pel ke yy tha ke jo ?,,,,,,,,,,False,,
dom_Iknowandhear_53,"I know and heard that there are so many tricks, why not think first, you should charge it first.",,,,,,,,,,False,,
dom__54,ពួកដែលតែងតែលូបលន់លុយគេសំមុខហេីយ។,,,,,,,,,,False,,
dom_TheseChinesea_55,These Chinese are so cunning,,,,,,,,,,False,,
dom__46,អញ្ចឹងមានន័យថាចាញ់បោកពីដង,,,,,,,,,,False,,
dom__47,ចាប់វាអោយបានមកស្រុកយើងហើយខូចទៀត,,,,,,,,,,False,,
dom__50,សាហាវណាស់ !,,,,,,,,,,False,,
dom__51,តាមច្បាប់ ម្ចាស់ហាងទី១និងម្ចាស់ KTV សុទ្ធតែរងគ្រោះដូចគ្នា ដោយចិនកំហូច,,,,,,,,,,False,,
dom__53,ដឹងហើយលឺហើយ ថាអាចិនល្បិចកល់ច្រើនណាស់ ហេតុអីមិនគិតមុនសិនគួតែគិតលុយវាមុនសិន,,,,,,,,,,False,,
dom__55,ពួកចិននេះចេះល្បិចខូចណាស់,,,,,,,,,,False,,
dom_WhatafoolIt_56,What a fool. It's never heard that they don't give money and come to drink with them.,,,,,,,,,,False,,
dom_Thishusbandis_57,This husband is also like that. Maybe his wife shows him how to go.,,,,,,,,,,False,,
dom_Neverholdback_58,Never hold back the 1st shop owner.,,,,,,,,,,False,,
dom_Wellinthepa_59,"Well, in the past, spent many times on Chinese money, and now, China has done it once. Go out and pay them back.",,,,,,,,,,False,,
dom_Thecopycat_60,The copycat,,,,,,,,,,False,,
dom__61,អាចិនវាចូលចិត្តមើលរឿងaiច្រើនពេកហើយមើលទៅ,,,,,,,,,,False,,
dom__62,មកពីយេីងចង់សប្បាយដែរនឹងកុំបន្ទោសគេ,,,,,,,,,,False,,
dom_Whereveryouea_63,"Wherever you eat, you pay for it.",,,,,,,,,,False,,
dom_Yesyes_64,Yes yes,,,,,,,,,,False,,
dom__65,ម្ចាស់ហាងអីមកផឹកស៊ីជាមួយគេ,,,,,,,,,,False,,
dom__56,អីក៏ភ្លើមេស វាមិនដែលគេមិនឍអោយលុយហើយមកផឹកជាមួយគេទៀត,,,,,,,,,,False,,
dom__57,ប្ដីនិងក៏ចឹងដែរក្រែងប្រពន្ធឲ្យមើលផ្លូវមិចឲវាទៅបាន,,,,,,,,,,False,,
dom__58,មិនត្រូវឃាត់ម្ចាស់ហាងទី១ទេ។,,,,,,,,,,False,,
dom__59,អញ្ចឹងហើយកន្លងមកស៊ីលុយចិនជាច្រើនដងហើយដល់ឥឡូវចិនវាធ្វើស៊ីម្ដងអញ្ចឹងហើយ។ចេញសងគេទៅ។,,,,,,,,,,False,,
dom__60,អ្នកកែប,,,,,,,,,,False,,
dom__63,សុីត្រង់ណាគិតលុយត្រង់និងបានត្រូវ,,,,,,,,,,False,,
dom__64,យេសៗ,,,,,,,,,,False,,
dom__66,ជ​ឰរី​,,,,,,,,,,False,,
dom_Therearemany_67,There are many people who cheat Khmer people. There are many ways to cheat and this way of cheating is the same as how to stea,,,,,,,,,,False,,
dom__68,អត់ដែរលឺសង្កាត់ការៗពារ,,,,,,,,,,False,,
dom_Whyareyouso_69,Why are you so easy minded,,,,,,,,,,False,,
dom__70,និយាយទៅងាប់តែខ្មែរគ្នាឯងដំណោះស្រាយល្អគួរតែសហការគ្នាទៅប្តឹងប៉ូលិសទៅ។,,,,,,,,,,False,,
dom_OhmypureVie_71,"Oh my, pure Vietnam.",,,,,,,,,,False,,
dom_Thereisaneig_72,There is a neighborhood in Kak Kok. So cool.,,,,,,,,,,False,,
dom_Youcanbecraz_73,"You can be crazy with it, how much money is, love your life.",,,,,,,,,,False,,
dom__74,ខ្មែរងាប់តែបោក,,,,,,,,,,False,,
dom_Makeasystemt_75,Make a system to eat,,,,,,,,,,False,,
dom__67,សម្បូរណាស់កឺៗបោកខ្មែរយើងវិធីបោកច្រើនណាស់ហើយវិធីបោកនេះដដែលៗដូចជាវិធីបោករឿងទូរសព្ទលក់ដូររបស់ក្លែងក្លាយរឿងផឹកស៊ីខេធីវីបោកមិនឱ្យលុយក៏ច្រើនដងហើយហេតុអ្វីបានជាបងប្អូនខ្មែរយើងមិនចាំឱ្យតែឃើញចិនដឹងតែគេមានលុយច្រើនហើយក៏អី,,,,,,,,,,False,,
dom__69,ហេតុអ្វីក៏ចិត្តងាយម្លេះ,,,,,,,,,,False,,
dom__71,ឱចយអើវៀតណាមសុទ្ធ,,,,,,,,,,False,,
dom__72,មានសង្កាត់កាកៗ ទៀត ឡូយមេស,,,,,,,,,,False,,
dom__73,ចេះឆ្កួតមកតាមវាលុយប៉ុនណ្ណឹងមិឍស្រលាញ់ជីវិតខ្លួនឯង,,,,,,,,,,False,,
dom__75,ធ្វើស៊ីជាប្រព័ន្ធ,,,,,,,,,,False,,
dom__76,ម្ចាស់ ហាង ខារ៉ាអូខេ ទាំងមូល យាយបិ បឹៗដូចមិចទេ អាញសង្ស័យ សុទ្ធតែគ្នាវាទេ ម្ចាស់ហាង KTV ហើយ អាចិន ចាយម្រុយនឹងនោះ សូម ខាងច្បាប់ជ,,,,,,,,,,False,,
dom_Luckilyegoha_77,Luckily e go have each other go alone hard,,,,,,,,,,False,,
dom_Iwanttomake_78,"I want to make profit without bond, girl",,,,,,,,,,False,,
dom_Chinaissobad_79,China is so bad,,,,,,,,,,False,,
dom__80,អ្នកចាញ់បោកគេភាគច្រើនជាមនុស្សលោបលន់ ចង់បានរបស់គេចង់សុីរបស់គេទទេៗដែរណុង,,,,,,,,,,False,,
dom_WowChinachea_81,"Wow, China cheats like China, make the shop owner's heart run for help, Chetroi. That's it!",,,,,,,,,,False,,
dom_Imsopissed_82,I'm so pissed,,,,,,,,,,False,,
dom_Yes_83,Yes ៗ,,,,,,,,,,False,,
dom__84,ធ្វើដល់ថៅកែហាង អន់ណាស់ គេ ឲ្យមកតាមយកលុយមកមែន មិនបិទទ្វារទុកវាឲ្យវាតេហៅគ្នាវាយកលុយមកទូទាត់។ គ្រោះថ្នាក់ កុំបានគ្នាច្រើនមិនដឹងជា,,,,,,,,,,False,,
dom_2_85,ម្ចាស់ហាងទី2អោយចិនចេញទៅអ្វេីអីបេីមិនទាន់គិតលុយអោយផង,,,,,,,,,,False,,
dom__77,សំណាងហើយអ៊ីទៅមានគ្នីគ្នាទៅម្នាក់ឯងពិបាកហើយ,,,,,,,,,,False,,
dom__78,ចង់ចំនេញដាច់ចំណងហើយនាង,,,,,,,,,,False,,
dom__79,ចិនដាច់យ៉ៃ,,,,,,,,,,False,,
dom__81,ចុមចិនបោកលូយបែបចិនចឹងម៉ង ធ្វើអោយបេះដូងនារីម្ចាស់ហាងរត់រកជំនួយ ជេតរោយ ចប់ប្រោយ !,,,,,,,,,,False,,
dom__82,ដល់កម៉ងចឹង,,,,,,,,,,False,,
dom_Ithoughtthat_86,I thought that China called and got a lot of money.,,,,,,,,,,False,,
dom_Ithoughtitwa_87,"I thought it was in AI, but now our country also has it, and they call me to steal money",,,,,,,,,,False,,
dom__88,តាមចាប់វាអោយបានយកវាមកដាក់ទោស់អោយបានបើមិនចឹងទេវាទៅធ្វើដាក់នាក់ផ្សេងទៀត,,,,,,,,,,False,,
dom_NaNaLikeafu_89,Na Na Like a fuck,,,,,,,,,,False,,
dom__90,"ភ្ញៀវចិនល្អៗណាស់ខ្មែរយើងឃើញចូលចិត្តណាស់ជាពិសេសស្រីៗក្មេងៗចូលចិត្តចិនណាស់។,",,,,,,,,,,False,,
dom__91,ចិននឹងស្រវឹងភ្លេចគិតលុយទេដឹង,,,,,,,,,,False,,
dom_Imtiredofea_92,I'm tired of eating.,,,,,,,,,,False,,
dom_Fallinlovewi_93,Fall in love with the shop owner,,,,,,,,,,False,,
dom__94,សមមុខ,,,,,,,,,,False,,
dom__95,ពួកចង់ស៊ីរបស់គេ,,,,,,,,,,False,,
dom__86,ស្មានតែចិនហៅទៅបានលុយច្រើនហើយម៉ែចាអើយ។,,,,,,,,,,False,,
dom__87,ស្មានតែមានក្នុងរឿងAIអីឡូវស្រុកយើងមានដែរហើយអារឿងហៅមកអោយចិញលុយ,,,,,,,,,,False,,
dom_NaNa_89,Na Na ដូចចុយម៉ាយ,,,,,,,,,,False,,
dom__92,ធើសុីហើយ,,,,,,,,,,False,,
dom__93,លង់ម្ចាស់ហាងហើយ,,,,,,,,,,False,,
dom__96,០ ០ ឥ,,,,,,,,,,False,,
dom__97,សាច់អត់បានសុីហើយ ឆ្អឹងជាប់ក៏ទៀត,,,,,,,,,,False,,
dom_BecauseIwant_98,Because I want to do the same,,,,,,,,,,False,,
dom__99,ចង់ស៊ីចិន អោយចិនអផយរៀង,,,,,,,,,,False,,
dom__100,អាចិន១ចំនួនខូច,,,,,,,,,,False,,
dom_Lolhungrydrin_101,Lol hungry drinking with a thief,,,,,,,,,,False,,
dom__102,និយាយសុទ្ធតែយ៉ះៗទៀតហើយបាត់ខ្ទង់ច្រមុះទៅណាហើយ,,,,,,,,,,False,,
dom_IwanttoeatC_103,I want to eat Chinese too,,,,,,,,,,False,,
dom_Goingtodrink_104,"Going to drink with others must help me out like that   Because I didn't tell you beforehand, I didn't let you out, didn't g",,,,,,,,,,False,,
dom_Listentothis_105,Listen to this it's not good,,,,,,,,,,False,,
dom_0_96,ឥឥ០០០០០ឥ០០០0០៩០០០,,,,,,,,,,False,,
dom__98,មកពីបងចង់ដែរនឹង,,,,,,,,,,False,,
dom__101,ឡេឡើៗឃ្លានផឹកជាមួយចោរ,,,,,,,,,,False,,
dom__103,ចង់សុីចិនដែរ,,,,,,,,,,False,,
dom__104,ទៅផឹកជាមួយគេគឺត្រូវតែជួយចេញអញ្ចឹងហើយ   មកពីមិនបាននិយាយប្រាប់មុន ខ្ញុំក៏មិនអោយចេញដែ អត់អោយលុយផងហើយមកជាមួយគ្នាទៀត,,,,,,,,,,False,,
dom__105,ស្តាប់ទៅ វាមិនទំនង,,,,,,,,,,False,,
dom__106,បងម៉ូយសាច់គោអាំងខ្ញុំតេីស,,,,,,,,,,False,,
dom__107,វាចង់ធើសុីម៉េច វាធ្វើសុីហើយ,,,,,,,,,,False,,
dom__108,អាចិនថោកមែន,,,,,,,,,,False,,
dom_Crazy_109,Crazy.,,,,,,,,,,False,,
dom_Sisterdontb_110,"Sister, don't be too hungry, be careful.",,,,,,,,,,False,,
dom_Yesyes_111,Yes yes យេស,,,,,,,,,,False,,
dom_Yas_112,Yas,,,,,,,,,,False,,
dom__113,ធ្វើចឹងមិចសំកាល់ចូលគេចូលមិនមើលមុខចេះតែទាកេចឹង,,,,,,,,,,False,,
dom__114,ចុះមិចគ្រាន់តែអាកន្ទបចិនមួយសោះធ្វើអោយល្បីមួយប្រទេសចឹង,,,,,,,,,,False,,
dom_Chineseplay1_115,"Chinese play 1 style, orange",,,,,,,,,,False,,
dom__109,វល់ៗ,,,,,,,,,,False,,
dom__110,ចែឯងកុំចេះតែឃ្លានពេកប្រយ័ត្នផង,,,,,,,,,,False,,
dom__111,យេសៗ,,,,,,,,,,False,,
dom_1_115,ចិនលេង1ក្បាច់៍ ច្រូច,,,,,,,,,,False,,
dom__116,ចាញ់បោកគេ២តង់,,,,,,,,,,False,,
dom_Areyouhungry_117,"Are you hungry for other people's wine? Listen to what you say, it's just that you're talking.",,,,,,,,,,False,,
dom_ChineseYuYuc_118,Chinese Yu Yu cheat 1 cheat VIP,,,,,,,,,,False,,
dom_Dontfallfor_119,"Don't fall for the Chinese, so many tricks.",,,,,,,,,,False,,
dom__120,ចុះយើងម្តេចទៅផឹកអីទៀត ក្រែងមកយកលុយ.,,,,,,,,,,False,,
dom__121,ចិនបោកលុយហើយហៅសុត្តតែញ៉ាំ,,,,,,,,,,False,,
dom_DonttrustChi_122,Don't trust China too much,,,,,,,,,,False,,
dom__0,សូម្បីតែសេដក៏បរាជ័យដែរ,,,,,,,,,,False,,
dom__1,ទៅបោះតង់ចង់អោយគេចាប់រំលោភតែគេអត់ចាប់,,,,,,,,,,False,,
dom__2,ខ្ញុំនឹងខ្លាចខ្មោច,,,,,,,,,,False,,
dom__3,ឃើញខមិនហើយសុទ្ធតែអ្នកាន់ជើងចោ,,,,,,,,,,False,,
dom__4,ស្បែកហ្នឹងពស់ចឹកមិនមុតទេ។,,,,,,,,,,False,,
dom__5,អាណិតគ្នាដែរ តែសើច១សិន ចាំអាណិតទៀត,,,,,,,,,,False,,
dom__6,បុខរបបមិនអស់ថ្លៃផ្ទះសំណាក់,,,,,,,,,,False,,
dom__7,ថ្មីរហូត,,,,,,,,,,False,,
dom__8,មកប្តឹងនិយាយកុហក់ថា មកញុាំអីជិតសុខាមាត់ទន្លេហេីយជនល្មេីសវ៉ៃយកទូរស័ឰតាមពិតទៅដេកក្នុង ព្រៃ អញ្ចឹងបានអោយនាំទៅកន្លែងកេីតហេតុមិនព្រមទៅ,,,,,,,,,,False,,
dom__9,ដេករកប្រុស,,,,,,,,,,False,,
dom__10,សង្ស័យទៅបោះតង់ចំកន្លែង ក្មេងជក់ថ្មាំចឹងហើយ,,,,,,,,,,False,,
dom__11,ង៉ែង អើយង៉ែង,,,,,,,,,,False,,
dom__12,មិចក៍មានដែលលោកអើយ ចង់រត់អោយផុតផែនដី,,,,,,,,,,False,,
dom__13,អីវ៉ាន់គាត់ល្អគ្រាន់បើជាងអ្នកខ្លះ,,,,,,,,,,False,,
dom__14,កម្មង់ឱ្យស្ទើរបានសាច់ក្រប្រុសណាមិនខឹងដាក់ខ្លះទៅ,,,,,,,,,,False,,
dom__15,ណាត់គ្នាទៅបោះតង់ចុងក្រោយគេ គេប្លន់,,,,,,,,,,False,,
dom__16,សំណាងហើយគេមិនរំលោភ ហើយសម្លាប់,,,,,,,,,,False,,
dom__17,គេបោះតង់ទៀតអត់,,,,,,,,,,False,,
dom__18,មានរបោះសុីហើយនៅវ៉ៃទៀលោចោអើ,,,,,,,,,,False,,
dom__19,អាណិតគាត់,,,,,,,,,,False,,
dom__20,គេសម្តែងរឿងមែនហ្នឹង?,,,,,,,,,,False,,
dom__21,បែក,,,,,,,,,,False,,
dom__22,ព្រៃត្រែង,,,,,,,,,,False,,
dom__23,តាមគំនិតខ្ញុំមានតែពស់វែកខ្លាចគាត់វិញបានត្រូវ,,,,,,,,,,False,,
dom__24,ខ្វះកន្លែងដេកមែន,,,,,,,,,,False,,
dom__25,វៃធ្វើអី?,,,,,,,,,,False,,
dom__26,វាយគ្នាអីសាហាវមេះ ដល់បាក់ធ្មេញ,,,,,,,,,,False,,
dom__27,សេរីវេនឌី,,,,,,,,,,False,,
dom__28,ចោរណាមិនខឹង​ បើប្រាប់គេថាឲ្យមាសដល់ពេលបើកភ្លើងឃើងជ័រនឹង ​,,,,,,,,,,False,,
dom__29,បំពង់ ស៉ីមាំង តោះបោះតង់កោះនរា,,,,,,,,,,False,,
dom__30,មើលហាវ តែត្រូវដាំ,,,,,,,,,,False,,
dom__31,វាកញ្ញាដល់កហើយខ្វះកន្លែងដេកបញ្ញាគេឃើញស្រីស្អាតចឹងពេកអញ្ចឹងឱ្យគេទៅវ៉ៃហ្នឹងណា។មកពីយើងស្រីស្អាតអញ្ចឹងហើយ។,,,,,,,,,,False,,
dom__32,គ្រាន់តែបោះតង់ក៏បរាជ័យដែរ គ្រាន់តែចង់បោះតង់ចង់សេដតែម្នាក់ឯងក៏គ្មានក្ដីសុខ,,,,,,,,,,False,,
dom__33,វ៉ៃប៉ុណ្ណឹងហើយអត់ប្រែសំលេងទៀត,,,,,,,,,,False,,
dom__34,រកកន្លែងស្ងាត់ដើម្បីសុខនៅតែពួកវាមិនឱ្យសុខ,,,,,,,,,,False,,
dom_SengSopheak_35,Seng Sopheak តោះទៅបោះតង់ពីនាក់,,,,,,,,,,False,,
dom__36,អើ,,,,,,,,,,False,,
dom__37,ផ្លែករហូត,,,,,,,,,,False,,
dom__38,សំណាងហើយគេមិនសម្លាប់,,,,,,,,,,False,,
dom__39,ភេទមានតែពីរទេអត់មានបី,,,,,,,,,,False,,
dom_ChandaraSokch_40,Chandara Sok chhub tov hery,,,,,,,,,,False,,
dom__41,ចាប់ចោរយកទៅបាត់,,,,,,,,,,False,,
dom__42,ស្អីក៍មានដែរ,,,,,,,,,,False,,
dom__43,ទៅរកកន្លែហប់ខ្យល់ស្រួលជក់ ដឹង,,,,,,,,,,False,,
dom__44,យីស្រ្តី,,,,,,,,,,False,,
dom__45,លើកក្រោយទៅបោះតង់ជិតបងសុវណ្ណរឹទ្ធីទៅសុវត្តិភាព,,,,,,,,,,False,,
dom__46,មកតាំងសិល,,,,,,,,,,False,,
dom__47,សេដជាន់សេដ.,,,,,,,,,,False,,
